contract_id,player_id,team_id,contract_type,start_year,end_year,years_total,years_remaining,total_value,average_annual_value,base_salary_2026,signing_bonus_total,bonus_proration_2026,roster_bonus_2026,guaranteed_money,cap_hit_2026,dead_cap_if_cut_2026,no_trade_clause,contract_status,data_class
CTR01615,PHI_S_07,PHI,ROOKIE_SCALE,2025,2028,4,3,3980000,995000,778160,867360,216840,0,995000,995000,650520,0,ACTIVE,MODELED
CTR01616,PHI_K_01,PHI,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01617,PHI_K_02,PHI,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01618,PHI_P_01,PHI,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01619,PHI_P_02,PHI,UDFA,2024,2026,3,1,2520000,840000,756000,628250,209417,0,50400,965417,209417,0,ACTIVE,MODELED
CTR01620,PHI_LS_01,PHI,VETERAN_MINIMUM,2025,2027,3,2,3630000,1210000,1210000,0,0,0,181500,1210000,0,0,ACTIVE,MODELED
CTR01621,WAS_QB_01,WAS,VETERAN,2026,2026,1,1,9768529,9768529,8022859,1745670,1745670,293056,4210128,10061585,1745670,0,ACTIVE,MODELED
CTR01622,WAS_QB_02,WAS,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01623,WAS_QB_03,WAS,VETERAN,2026,2026,1,1,1684195,1684195,1351472,332723,332723,0,611713,1684195,332723,0,ACTIVE,MODELED
CTR01624,WAS_QB_04,WAS,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,820738,957048,239262,0,1060000,1060000,239262,0,ACTIVE,MODELED
CTR01625,WAS_RB_01,WAS,VETERAN,2026,2028,3,3,13254873,4418291,3068964,4047980,1349327,397646,5438421,4815937,4047980,0,ACTIVE,MODELED
CTR01626,WAS_RB_02,WAS,VETERAN,2025,2027,3,2,6366287,2122096,1698507,1270766,423589,190989,2925590,2313084,847177,0,ACTIVE,MODELED
CTR01627,WAS_RB_03,WAS,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01628,WAS_RB_04,WAS,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01629,WAS_RB_05,WAS,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01630,WAS_FB_01,WAS,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01631,WAS_WR_01,WAS,VETERAN,2026,2027,2,2,10179165,5089582,4182412,1814341,907171,0,3365162,5089582,1814341,0,ACTIVE,MODELED
CTR01632,WAS_WR_02,WAS,VETERAN,2025,2027,3,2,28679870,9559957,6269049,9872721,3290907,860396,22931143,10420353,6581814,0,ACTIVE,MODELED
CTR01633,WAS_WR_03,WAS,VETERAN,2026,2026,1,1,6424462,6424462,4027962,2396500,2396500,192734,5018824,6617196,2396500,0,ACTIVE,MODELED
CTR01634,WAS_WR_04,WAS,VETERAN_MINIMUM,2024,2026,3,1,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR01635,WAS_WR_05,WAS,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01636,WAS_WR_06,WAS,VETERAN,2026,2028,3,3,7694205,2564735,2134749,1289957,429986,0,2500433,2564735,1289957,0,ACTIVE,MODELED
CTR01637,WAS_WR_07,WAS,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01638,WAS_WR_08,WAS,ROOKIE_SCALE,2026,2029,4,4,4240000,1060000,786312,1094753,273688,0,1060000,1060000,1094753,0,ACTIVE,MODELED
CTR01639,WAS_WR_09,WAS,UDFA,2026,2028,3,3,2520000,840000,759964,240107,80036,0,50400,840000,240107,0,ACTIVE,MODELED
CTR01640,WAS_WR_10,WAS,UDFA,2024,2026,3,1,2520000,840000,756000,815013,271671,0,50400,1027671,271671,0,ACTIVE,MODELED
CTR01641,WAS_WR_11,WAS,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01642,WAS_TE_01,WAS,VETERAN,2025,2027,3,2,5117545,1705848,1305867,1199943,399981,153526,2963680,1859375,799962,0,ACTIVE,MODELED
CTR01643,WAS_TE_02,WAS,VETERAN_MINIMUM,2026,2026,1,1,1322376,1322376,1322376,0,0,0,66119,1322376,0,0,ACTIVE,MODELED
CTR01644,WAS_TE_03,WAS,VETERAN_MINIMUM,2026,2028,3,3,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR01645,WAS_TE_04,WAS,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01646,WAS_TE_05,WAS,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01647,WAS_TE_06,WAS,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,756000,1411007,352752,0,995000,1108752,352752,0,ACTIVE,MODELED
CTR01648,WAS_OT_01,WAS,VETERAN,2026,2026,1,1,7282823,7282823,5963696,1319127,1319127,0,2045593,7282823,1319127,0,ACTIVE,MODELED
CTR01649,WAS_OT_02,WAS,VETERAN,2026,2027,2,2,6906741,3453371,2416807,2073126,1036563,0,4231512,3453371,2073126,0,ACTIVE,MODELED
CTR01650,WAS_OT_03,WAS,VETERAN,2025,2027,3,2,6830781,2276927,1759270,1552970,517657,204923,3084311,2481850,1035313,0,ACTIVE,MODELED
CTR01651,WAS_OT_04,WAS,VETERAN,2025,2028,4,3,11254716,2813679,2273918,2159044,539761,0,6267527,2813679,1619283,0,ACTIVE,MODELED
CTR01652,WAS_OT_05,WAS,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR01653,WAS_OT_06,WAS,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01654,WAS_OG_01,WAS,VETERAN_MINIMUM,2025,2027,3,2,5190822,1730274,1730274,0,0,0,259541,1730274,0,0,ACTIVE,MODELED
CTR01655,WAS_OG_02,WAS,VETERAN,2026,2027,2,2,22171739,11085870,7906923,6357893,3178946,0,3400813,11085870,6357893,0,ACTIVE,MODELED
CTR01656,WAS_OG_03,WAS,ROOKIE_SCALE,2025,2028,4,3,3980000,995000,756000,1068162,267041,0,995000,1023041,801122,0,ACTIVE,MODELED
CTR01657,WAS_OG_04,WAS,VETERAN,2023,2026,4,1,7376506,1844126,1604384,958972,239743,221295,3780113,2065422,239743,0,ACTIVE,MODELED
CTR01658,WAS_OG_05,WAS,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR01659,WAS_OG_06,WAS,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR01660,WAS_C_01,WAS,VETERAN_MINIMUM,2025,2027,3,2,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR01661,WAS_C_02,WAS,VETERAN_MINIMUM,2026,2028,3,3,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR01662,WAS_C_03,WAS,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01663,WAS_EDGE_01,WAS,VETERAN,2024,2026,3,1,9143178,3047726,2353340,2083157,694386,274295,4888574,3322021,694386,0,ACTIVE,MODELED
CTR01664,WAS_EDGE_02,WAS,VETERAN,2026,2026,1,1,9495199,9495199,7828776,1666422,1666422,0,5876403,9495199,1666422,0,ACTIVE,MODELED
CTR01665,WAS_EDGE_03,WAS,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01666,WAS_EDGE_04,WAS,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01667,WAS_EDGE_05,WAS,VETERAN,2026,2028,3,3,7979695,2659898,1989325,2011722,670574,239391,4274254,2899289,2011722,0,ACTIVE,MODELED
CTR01668,WAS_EDGE_06,WAS,VETERAN,2024,2026,3,1,18954535,6318178,4517867,5400933,1800311,0,14705338,6318178,1800311,0,ACTIVE,MODELED
CTR01669,WAS_EDGE_07,WAS,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01670,WAS_EDGE_08,WAS,UDFA,2026,2028,3,3,2520000,840000,756000,995560,331853,0,50400,1087853,995560,0,ACTIVE,MODELED
CTR01671,WAS_EDGE_09,WAS,VETERAN_MINIMUM,2025,2027,3,2,3630000,1210000,1210000,0,0,0,181500,1210000,0,0,ACTIVE,MODELED
CTR01672,WAS_DT_01,WAS,VETERAN,2026,2027,2,2,12007357,6003679,4687025,2633307,1316654,0,2738995,6003679,2633307,0,ACTIVE,MODELED
CTR01673,WAS_DT_02,WAS,VETERAN,2026,2027,2,2,33258596,16629298,11619164,10020267,5010134,0,14096435,16629298,10020267,0,ACTIVE,MODELED
CTR01674,WAS_DT_03,WAS,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01675,WAS_DT_04,WAS,VETERAN,2026,2026,1,1,1688894,1688894,1275737,413157,413157,50667,911255,1739561,413157,0,ACTIVE,MODELED
CTR01676,WAS_DT_05,WAS,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01677,WAS_DT_06,WAS,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,830716,657138,164284,0,995000,995000,657138,0,ACTIVE,MODELED
CTR01678,WAS_DT_07,WAS,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR01679,WAS_DT_08,WAS,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,756000,1009088,252272,0,995000,1008272,1009088,0,ACTIVE,MODELED
CTR01680,WAS_LB_01,WAS,VETERAN,2025,2026,2,1,8899671,4449836,3954347,990977,495489,0,5190738,4449836,495489,0,ACTIVE,MODELED
CTR01681,WAS_LB_02,WAS,VETERAN,2024,2026,3,1,15545691,5181897,3884610,3891862,1297287,466371,11200592,5648268,1297287,0,ACTIVE,MODELED
CTR01682,WAS_LB_03,WAS,VETERAN_MINIMUM,2026,2027,2,2,2948355,1474178,1474178,0,0,0,147418,1474178,0,0,ACTIVE,MODELED
CTR01683,WAS_LB_04,WAS,VETERAN_MINIMUM,2025,2026,2,1,2447118,1223559,1223559,0,0,0,122356,1223559,0,0,ACTIVE,MODELED
CTR01684,WAS_LB_05,WAS,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01685,WAS_LB_06,WAS,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,1019052,254763,0,965000,1010763,1019052,0,ACTIVE,MODELED
CTR01686,WAS_LB_07,WAS,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01687,WAS_LB_08,WAS,ROOKIE_SCALE,2025,2028,4,3,3860000,965000,756000,885520,221380,0,965000,977380,664140,0,ACTIVE,MODELED
CTR01688,WAS_CB_01,WAS,VETERAN,2026,2027,2,2,11058496,5529248,4425960,2206576,1103288,331755,7032912,5861003,2206576,0,ACTIVE,MODELED
CTR01689,WAS_CB_02,WAS,VETERAN,2024,2026,3,1,42630389,14210130,10589338,10862374,3620791,1278912,11654511,15489041,3620791,0,ACTIVE,MODELED
CTR01690,WAS_CB_03,WAS,VETERAN_MINIMUM,2025,2028,4,3,7143928,1785982,1785982,0,0,0,357196,1785982,0,0,ACTIVE,MODELED
CTR01691,WAS_CB_04,WAS,VETERAN,2026,2026,1,1,2026597,2026597,1646028,380569,380569,60798,1284459,2087395,380569,0,ACTIVE,MODELED
CTR01692,WAS_CB_05,WAS,VETERAN_MINIMUM,2024,2027,4,2,5680000,1420000,1420000,0,0,0,284000,1420000,0,0,ACTIVE,MODELED
CTR01693,WAS_CB_06,WAS,VETERAN_MINIMUM,2026,2027,2,2,3102556,1551278,1551278,0,0,0,155128,1551278,0,0,ACTIVE,MODELED
CTR01694,WAS_CB_07,WAS,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01695,WAS_CB_08,WAS,VETERAN_MINIMUM,2023,2026,4,1,4120000,1030000,1030000,0,0,0,206000,1030000,0,0,ACTIVE,MODELED
CTR01696,WAS_CB_09,WAS,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR01697,WAS_CB_10,WAS,UDFA,2025,2027,3,2,2520000,840000,756000,479425,159808,0,50400,915808,319617,0,ACTIVE,MODELED
CTR01698,WAS_CB_11,WAS,ROOKIE_SCALE,2023,2026,4,1,3860000,965000,756000,1218920,304730,0,965000,1060730,304730,0,ACTIVE,MODELED
CTR01699,WAS_S_01,WAS,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01700,WAS_S_02,WAS,VETERAN_MINIMUM,2024,2026,3,1,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR01701,WAS_S_03,WAS,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01702,WAS_S_04,WAS,VETERAN,2026,2027,2,2,3900779,1950390,1803899,292980,146490,0,2418635,1950390,292980,0,ACTIVE,MODELED
CTR01703,WAS_S_05,WAS,VETERAN_MINIMUM,2023,2026,4,1,4840000,1210000,1210000,0,0,0,242000,1210000,0,0,ACTIVE,MODELED
CTR01704,WAS_S_06,WAS,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01705,WAS_S_07,WAS,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR01706,WAS_K_01,WAS,VETERAN_MINIMUM,2026,2027,2,2,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR01707,WAS_K_02,WAS,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01708,WAS_P_01,WAS,VETERAN_MINIMUM,2025,2028,4,3,4520000,1130000,1130000,0,0,0,226000,1130000,0,0,ACTIVE,MODELED
CTR01709,WAS_P_02,WAS,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01710,WAS_LS_01,WAS,VETERAN_MINIMUM,2026,2027,2,2,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR01711,NYG_QB_01,NYG,VETERAN,2025,2026,2,1,5578715,2789357,2229560,1119595,559797,0,2692695,2789357,559797,0,ACTIVE,MODELED
CTR01712,NYG_QB_02,NYG,VETERAN_MINIMUM,2025,2026,2,1,3346557,1673278,1673278,0,0,0,167328,1673278,0,0,ACTIVE,MODELED
CTR01713,NYG_QB_03,NYG,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01714,NYG_QB_04,NYG,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,756000,1502176,375544,0,995000,1131544,1502176,0,ACTIVE,MODELED
CTR01715,NYG_RB_01,NYG,VETERAN,2026,2026,1,1,1937146,1937146,1664692,272455,272455,58114,1216919,1995261,272455,0,ACTIVE,MODELED
CTR01716,NYG_RB_02,NYG,VETERAN_MINIMUM,2024,2026,3,1,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR01717,NYG_RB_03,NYG,VETERAN,2026,2026,1,1,1498666,1498666,1096250,402416,402416,0,753558,1498666,402416,0,ACTIVE,MODELED
CTR01718,NYG_RB_04,NYG,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01719,NYG_RB_05,NYG,VETERAN_MINIMUM,2025,2027,3,2,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR01720,NYG_FB_01,NYG,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01721,NYG_WR_01,NYG,VETERAN_MINIMUM,2024,2026,3,1,3673702,1224567,1224567,0,0,0,183685,1224567,0,0,ACTIVE,MODELED
CTR01722,NYG_WR_02,NYG,VETERAN,2025,2027,3,2,20636994,6878998,5406971,4416082,1472027,0,10436606,6878998,2944055,0,ACTIVE,MODELED
CTR01723,NYG_WR_03,NYG,VETERAN,2025,2026,2,1,19823319,9911659,6650236,6522848,3261424,0,6739895,9911659,3261424,0,ACTIVE,MODELED
CTR01724,NYG_WR_04,NYG,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,756000,1194593,298648,0,995000,1054648,1194593,0,ACTIVE,MODELED
CTR01725,NYG_WR_05,NYG,VETERAN_MINIMUM,2024,2026,3,1,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR01726,NYG_WR_06,NYG,ROOKIE_SCALE,2024,2027,4,2,4240000,1060000,815855,976582,244145,0,1060000,1060000,488291,0,ACTIVE,MODELED
CTR01727,NYG_WR_07,NYG,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01728,NYG_WR_08,NYG,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01729,NYG_WR_09,NYG,ROOKIE_SCALE,2026,2029,4,4,4760000,1190000,1021212,675151,168788,0,1190000,1190000,675151,0,ACTIVE,MODELED
CTR01730,NYG_WR_10,NYG,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,841255,614979,153745,0,995000,995000,153745,0,ACTIVE,MODELED
CTR01731,NYG_WR_11,NYG,UDFA,2026,2028,3,3,2520000,840000,756000,563999,188000,0,50400,944000,563999,0,ACTIVE,MODELED
CTR01732,NYG_TE_01,NYG,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01733,NYG_TE_02,NYG,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR01734,NYG_TE_03,NYG,VETERAN_MINIMUM,2026,2028,3,3,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR01735,NYG_TE_04,NYG,UDFA,2024,2026,3,1,2520000,840000,756000,722725,240908,0,50400,996908,240908,0,ACTIVE,MODELED
CTR01736,NYG_TE_05,NYG,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,790492,1078034,269508,0,1060000,1060000,269508,0,ACTIVE,MODELED
CTR01737,NYG_TE_06,NYG,ROOKIE_SCALE,2023,2026,4,1,3860000,965000,756000,1158285,289571,0,965000,1045571,289571,0,ACTIVE,MODELED
CTR01738,NYG_OT_01,NYG,VETERAN,2026,2027,2,2,9118418,4559209,3285943,2546532,1273266,273553,3751977,4832761,2546532,0,ACTIVE,MODELED
CTR01739,NYG_OT_02,NYG,VETERAN,2026,2026,1,1,5486616,5486616,3938692,1547924,1547924,0,2915511,5486616,1547924,0,ACTIVE,MODELED
CTR01740,NYG_OT_03,NYG,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01741,NYG_OT_04,NYG,VETERAN_MINIMUM,2025,2026,2,1,3257289,1628644,1628644,0,0,0,162864,1628644,0,0,ACTIVE,MODELED
CTR01742,NYG_OT_05,NYG,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01743,NYG_OT_06,NYG,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,756000,1237371,309343,0,995000,1065343,309343,0,ACTIVE,MODELED
CTR01744,NYG_OG_01,NYG,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01745,NYG_OG_02,NYG,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01746,NYG_OG_03,NYG,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR01747,NYG_OG_04,NYG,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01748,NYG_OG_05,NYG,VETERAN_MINIMUM,2025,2028,4,3,4520000,1130000,1130000,0,0,0,226000,1130000,0,0,ACTIVE,MODELED
CTR01749,NYG_OG_06,NYG,ROOKIE_SCALE,2024,2027,4,2,4240000,1060000,941986,472057,118014,0,1060000,1060000,236029,0,ACTIVE,MODELED
CTR01750,NYG_C_01,NYG,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01751,NYG_C_02,NYG,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01752,NYG_C_03,NYG,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR01753,NYG_EDGE_01,NYG,VETERAN,2026,2026,1,1,5706200,5706200,5105573,600627,600627,0,4157085,5706200,600627,0,ACTIVE,MODELED
CTR01754,NYG_EDGE_02,NYG,VETERAN,2026,2029,4,4,19433654,4858414,3471216,5548791,1387198,0,9264284,4858414,5548791,0,ACTIVE,MODELED
CTR01755,NYG_EDGE_03,NYG,VETERAN_MINIMUM,2023,2026,4,1,5320000,1330000,1330000,0,0,0,266000,1330000,0,0,ACTIVE,MODELED
CTR01756,NYG_EDGE_04,NYG,VETERAN,2026,2026,1,1,3374288,3374288,2240477,1133811,1133811,0,2649816,3374288,1133811,0,ACTIVE,MODELED
CTR01757,NYG_EDGE_05,NYG,VETERAN,2026,2028,3,3,5386497,1795499,1509079,859259,286420,0,1060402,1795499,859259,0,ACTIVE,MODELED
CTR01758,NYG_EDGE_06,NYG,VETERAN,2025,2026,2,1,3534836,1767418,1264393,1006050,503025,106045,2097367,1873463,503025,0,ACTIVE,MODELED
CTR01759,NYG_EDGE_07,NYG,UDFA,2024,2026,3,1,2520000,840000,756000,638243,212748,0,50400,968748,212748,0,ACTIVE,MODELED
CTR01760,NYG_EDGE_08,NYG,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR01761,NYG_EDGE_09,NYG,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01762,NYG_DT_01,NYG,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01763,NYG_DT_02,NYG,VETERAN,2025,2027,3,2,5941720,1980573,1606415,1122475,374158,0,1807651,1980573,748317,0,ACTIVE,MODELED
CTR01764,NYG_DT_03,NYG,VETERAN,2025,2027,3,2,6140011,2046670,1351647,2085069,695023,184200,1897828,2230871,1390046,0,ACTIVE,MODELED
CTR01765,NYG_DT_04,NYG,ROOKIE_SCALE,2026,2029,4,4,4240000,1060000,756000,1399908,349977,0,1060000,1105977,1399908,0,ACTIVE,MODELED
CTR01766,NYG_DT_05,NYG,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR01767,NYG_DT_06,NYG,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR01768,NYG_DT_07,NYG,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01769,NYG_DT_08,NYG,ROOKIE_SCALE,2025,2028,4,3,3860000,965000,756000,1230797,307699,0,965000,1063699,923097,0,ACTIVE,MODELED
CTR01770,NYG_LB_01,NYG,VETERAN,2023,2026,4,1,35112711,8778178,6290732,9949785,2487446,0,14764721,8778178,2487446,0,ACTIVE,MODELED
CTR01771,NYG_LB_02,NYG,VETERAN,2026,2026,1,1,2718664,2718664,2210991,507673,507673,0,484804,2718664,507673,0,ACTIVE,MODELED
CTR01772,NYG_LB_03,NYG,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR01773,NYG_LB_04,NYG,VETERAN_MINIMUM,2025,2027,3,2,3915238,1305079,1305079,0,0,0,195762,1305079,0,0,ACTIVE,MODELED
CTR01774,NYG_LB_05,NYG,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR01775,NYG_LB_06,NYG,UDFA,2026,2028,3,3,2520000,840000,756000,903884,301295,0,50400,1057295,903884,0,ACTIVE,MODELED
CTR01776,NYG_LB_07,NYG,VETERAN_MINIMUM,2026,2029,4,4,4120000,1030000,1030000,0,0,0,206000,1030000,0,0,ACTIVE,MODELED
CTR01777,NYG_LB_08,NYG,ROOKIE_SCALE,2023,2026,4,1,3860000,965000,756000,1569639,392410,0,965000,1148410,392410,0,ACTIVE,MODELED
CTR01778,NYG_CB_01,NYG,ROOKIE_SCALE,2023,2026,4,1,6000000,1500000,1006828,1972690,493172,0,1500000,1500000,493172,0,ACTIVE,MODELED
CTR01779,NYG_CB_02,NYG,VETERAN,2026,2027,2,2,13145575,6572787,5305646,2534283,1267141,0,1082722,6572787,2534283,0,ACTIVE,MODELED
CTR01780,NYG_CB_03,NYG,VETERAN,2026,2026,1,1,2667251,2667251,1725135,942116,942116,80018,1386002,2747269,942116,0,ACTIVE,MODELED
CTR01781,NYG_CB_04,NYG,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
