player_id,team_id,morale,playing_time_satisfaction,contract_satisfaction,coach_trust,locker_room_influence,trade_request,holdout_risk,data_class
LAR_OG_02,LAR,88,95,53,58,42,0,6,MODELED
LAR_OG_03,LAR,61,68,32,55,68,0,14,MODELED
LAR_OG_04,LAR,64,65,63,40,1,0,26,MODELED
LAR_OG_05,LAR,35,47,67,69,36,0,0,MODELED
LAR_OG_06,LAR,35,59,70,85,39,0,13,MODELED
LAR_C_01,LAR,93,82,62,85,62,0,16,MODELED
LAR_C_02,LAR,63,66,51,67,44,0,11,MODELED
LAR_C_03,LAR,48,48,89,46,12,0,5,MODELED
LAR_EDGE_01,LAR,70,80,38,67,51,0,0,MODELED
LAR_EDGE_02,LAR,75,76,61,68,29,0,8,MODELED
LAR_EDGE_03,LAR,74,81,71,56,47,0,9,MODELED
LAR_EDGE_04,LAR,62,58,84,73,56,0,15,MODELED
LAR_EDGE_05,LAR,80,79,57,56,41,0,0,MODELED
LAR_EDGE_06,LAR,56,37,62,58,67,0,3,MODELED
LAR_EDGE_07,LAR,42,51,74,81,31,0,7,MODELED
LAR_EDGE_08,LAR,22,59,71,62,10,0,7,MODELED
LAR_EDGE_09,LAR,49,58,68,57,39,0,17,MODELED
LAR_DT_01,LAR,80,96,74,69,86,0,0,MODELED
LAR_DT_02,LAR,83,82,51,68,74,0,0,MODELED
LAR_DT_03,LAR,85,74,47,54,57,0,0,MODELED
LAR_DT_04,LAR,53,49,60,60,45,0,9,MODELED
LAR_DT_05,LAR,85,65,45,37,63,0,0,MODELED
LAR_DT_06,LAR,43,85,49,72,50,0,7,MODELED
LAR_DT_07,LAR,52,51,65,62,35,0,8,MODELED
LAR_DT_08,LAR,45,55,45,60,42,0,0,MODELED
LAR_LB_01,LAR,77,56,36,49,75,0,9,MODELED
LAR_LB_02,LAR,77,72,48,45,90,0,0,MODELED
LAR_LB_03,LAR,58,77,42,92,65,0,3,MODELED
LAR_LB_04,LAR,81,73,46,72,33,0,13,MODELED
LAR_LB_05,LAR,53,62,88,70,28,0,16,MODELED
LAR_LB_06,LAR,36,34,73,67,32,0,0,MODELED
LAR_LB_07,LAR,38,52,65,67,32,0,0,MODELED
LAR_LB_08,LAR,47,31,94,45,43,0,11,MODELED
LAR_CB_01,LAR,64,100,36,67,67,0,20,MODELED
LAR_CB_02,LAR,63,78,51,64,71,0,5,MODELED
LAR_CB_03,LAR,54,94,48,83,63,0,4,MODELED
LAR_CB_04,LAR,54,53,67,35,56,0,25,MODELED
LAR_CB_05,LAR,59,61,69,66,25,0,0,MODELED
LAR_CB_06,LAR,46,67,77,39,78,0,5,MODELED
LAR_CB_07,LAR,46,32,50,58,36,0,14,MODELED
LAR_CB_08,LAR,55,32,63,60,58,0,5,MODELED
LAR_CB_09,LAR,40,65,89,83,38,0,13,MODELED
LAR_CB_10,LAR,41,39,63,65,61,0,10,MODELED
LAR_CB_11,LAR,47,50,89,88,37,0,18,MODELED
LAR_S_01,LAR,81,70,63,67,70,0,0,MODELED
LAR_S_02,LAR,81,78,48,99,55,0,12,MODELED
LAR_S_03,LAR,63,64,86,82,41,0,0,MODELED
LAR_S_04,LAR,84,73,67,74,45,0,9,MODELED
LAR_S_05,LAR,37,66,52,73,52,0,15,MODELED
LAR_S_06,LAR,32,35,81,65,32,0,3,MODELED
LAR_S_07,LAR,34,57,73,60,20,0,9,MODELED
LAR_K_01,LAR,59,66,67,65,51,0,2,MODELED
LAR_K_02,LAR,51,27,45,58,16,0,0,MODELED
LAR_P_01,LAR,93,89,86,70,48,0,8,MODELED
LAR_P_02,LAR,51,55,65,68,47,0,1,MODELED
LAR_LS_01,LAR,69,94,70,95,61,0,5,MODELED
SF_QB_01,SF,84,91,62,68,54,0,3,MODELED
SF_QB_02,SF,77,78,67,76,41,0,11,MODELED
SF_QB_03,SF,45,73,45,81,35,0,2,MODELED
SF_QB_04,SF,62,58,57,81,5,0,24,MODELED
SF_RB_01,SF,100,64,54,66,66,0,0,MODELED
SF_RB_02,SF,61,61,63,56,52,0,0,MODELED
SF_RB_03,SF,71,70,95,69,33,0,0,MODELED
SF_RB_04,SF,48,42,81,100,38,0,1,MODELED
SF_RB_05,SF,46,31,73,74,34,0,17,MODELED
SF_FB_01,SF,71,76,68,83,68,0,0,MODELED
SF_WR_01,SF,73,77,55,68,50,0,19,MODELED
SF_WR_02,SF,86,82,71,62,55,0,17,MODELED
SF_WR_03,SF,88,86,79,34,55,0,10,MODELED
SF_WR_04,SF,66,90,77,57,27,0,20,MODELED
SF_WR_05,SF,89,77,62,54,53,0,10,MODELED
SF_WR_06,SF,55,70,80,71,54,0,12,MODELED
SF_WR_07,SF,35,34,100,48,51,0,16,MODELED
SF_WR_08,SF,52,38,50,67,38,0,1,MODELED
SF_WR_09,SF,37,49,73,72,2,0,22,MODELED
SF_WR_10,SF,59,45,41,63,18,0,4,MODELED
SF_WR_11,SF,67,33,46,54,2,0,12,MODELED
SF_TE_01,SF,84,80,41,69,61,0,13,MODELED
SF_TE_02,SF,56,65,60,95,58,0,8,MODELED
SF_TE_03,SF,70,81,61,80,73,0,17,MODELED
SF_TE_04,SF,59,39,75,44,26,0,12,MODELED
SF_TE_05,SF,31,38,90,49,30,0,0,MODELED
SF_TE_06,SF,56,47,60,54,40,0,25,MODELED
SF_OT_01,SF,99,90,51,66,76,0,3,MODELED
SF_OT_02,SF,99,81,66,83,70,0,1,MODELED
SF_OT_03,SF,49,51,63,67,52,0,6,MODELED
SF_OT_04,SF,67,47,67,53,53,0,7,MODELED
SF_OT_05,SF,51,45,79,62,33,0,11,MODELED
SF_OT_06,SF,61,34,54,63,46,0,2,MODELED
SF_OG_01,SF,84,92,42,59,67,0,0,MODELED
SF_OG_02,SF,64,85,52,74,58,0,0,MODELED
SF_OG_03,SF,70,28,50,73,32,0,12,MODELED
SF_OG_04,SF,58,54,67,82,53,0,0,MODELED
SF_OG_05,SF,64,49,52,60,39,0,0,MODELED
SF_OG_06,SF,41,40,66,67,62,0,20,MODELED
SF_C_01,SF,49,76,64,54,66,0,2,MODELED
SF_C_02,SF,50,63,57,78,38,0,0,MODELED
SF_C_03,SF,42,34,56,60,35,0,32,MODELED
SF_EDGE_01,SF,98,92,63,73,62,0,11,MODELED
SF_EDGE_02,SF,88,91,61,77,42,0,9,MODELED
SF_EDGE_03,SF,69,64,54,71,59,0,6,MODELED
SF_EDGE_04,SF,59,86,68,75,41,0,17,MODELED
SF_EDGE_05,SF,65,59,68,69,44,0,9,MODELED
SF_EDGE_06,SF,60,29,55,74,29,0,0,MODELED
SF_EDGE_07,SF,62,53,74,49,32,0,4,MODELED
SF_EDGE_08,SF,20,32,64,66,26,0,15,MODELED
SF_EDGE_09,SF,51,31,65,71,33,0,35,MODELED
SF_DT_01,SF,68,77,85,60,95,0,0,MODELED
SF_DT_02,SF,82,94,65,63,66,0,0,MODELED
SF_DT_03,SF,80,51,48,60,73,0,0,MODELED
SF_DT_04,SF,64,76,70,90,90,0,0,MODELED
SF_DT_05,SF,66,63,70,72,29,0,17,MODELED
SF_DT_06,SF,40,37,55,65,18,0,12,MODELED
SF_DT_07,SF,27,58,71,60,27,0,8,MODELED
SF_DT_08,SF,37,42,53,61,16,0,9,MODELED
SF_LB_01,SF,92,74,65,52,75,0,12,MODELED
SF_LB_02,SF,81,88,57,80,44,0,0,MODELED
SF_LB_03,SF,34,60,86,59,28,0,2,MODELED
SF_LB_04,SF,50,61,74,83,45,0,0,MODELED
SF_LB_05,SF,87,68,74,48,6,0,3,MODELED
SF_LB_06,SF,62,63,51,72,26,0,6,MODELED
SF_LB_07,SF,22,33,56,71,13,0,9,MODELED
SF_LB_08,SF,34,46,81,75,7,0,21,MODELED
SF_CB_01,SF,64,68,57,75,71,0,0,MODELED
SF_CB_02,SF,92,75,58,46,100,0,10,MODELED
SF_CB_03,SF,98,97,46,89,82,0,2,MODELED
SF_CB_04,SF,61,78,46,67,31,0,17,MODELED
SF_CB_05,SF,62,71,64,46,62,0,7,MODELED
SF_CB_06,SF,58,77,77,69,78,0,2,MODELED
SF_CB_07,SF,58,28,75,60,62,0,0,MODELED
SF_CB_08,SF,74,54,96,92,46,0,2,MODELED
SF_CB_09,SF,48,50,99,51,31,0,6,MODELED
SF_CB_10,SF,42,65,67,72,14,0,0,MODELED
SF_CB_11,SF,19,47,59,70,8,0,14,MODELED
SF_S_01,SF,98,63,54,96,94,0,3,MODELED
SF_S_02,SF,70,84,40,70,61,0,0,MODELED
SF_S_03,SF,63,74,58,67,33,0,14,MODELED
SF_S_04,SF,64,73,75,62,65,0,8,MODELED
SF_S_05,SF,67,48,84,71,39,0,2,MODELED
SF_S_06,SF,28,49,64,27,26,0,11,MODELED
SF_S_07,SF,49,58,45,61,39,0,8,MODELED
SF_K_01,SF,85,79,62,39,35,0,13,MODELED
SF_K_02,SF,36,51,33,69,17,0,0,MODELED
SF_P_01,SF,75,53,88,58,43,0,0,MODELED
SF_P_02,SF,46,37,87,61,1,0,0,MODELED
SF_LS_01,SF,92,95,79,69,70,0,0,MODELED
SEA_QB_01,SEA,63,78,53,69,67,0,4,MODELED
SEA_QB_02,SEA,50,84,76,47,48,0,3,MODELED
SEA_QB_03,SEA,51,57,80,61,51,0,3,MODELED
SEA_QB_04,SEA,29,41,52,79,19,0,8,MODELED
SEA_RB_01,SEA,81,77,89,65,74,0,21,MODELED
SEA_RB_02,SEA,56,65,67,53,28,0,0,MODELED
SEA_RB_03,SEA,63,85,56,35,60,0,0,MODELED
SEA_RB_04,SEA,61,63,79,83,30,0,4,MODELED
SEA_RB_05,SEA,46,38,49,79,19,0,4,MODELED
SEA_FB_01,SEA,92,71,72,48,76,0,5,MODELED
SEA_WR_01,SEA,94,69,60,76,34,0,0,MODELED
SEA_WR_02,SEA,94,79,77,64,67,0,0,MODELED
SEA_WR_03,SEA,98,70,78,58,39,0,5,MODELED
SEA_WR_04,SEA,54,69,67,54,92,0,10,MODELED
SEA_WR_05,SEA,53,51,65,61,54,0,30,MODELED
SEA_WR_06,SEA,74,71,81,67,54,0,18,MODELED
SEA_WR_07,SEA,38,57,80,86,13,0,22,MODELED
SEA_WR_08,SEA,46,45,72,84,61,0,9,MODELED
SEA_WR_09,SEA,24,27,62,68,23,0,0,MODELED
SEA_WR_10,SEA,52,37,76,100,37,0,13,MODELED
SEA_WR_11,SEA,49,52,69,41,10,0,3,MODELED
SEA_TE_01,SEA,99,88,47,77,42,0,22,MODELED
SEA_TE_02,SEA,58,55,49,71,37,0,8,MODELED
SEA_TE_03,SEA,96,54,86,73,31,0,8,MODELED
SEA_TE_04,SEA,40,37,67,78,11,0,7,MODELED
SEA_TE_05,SEA,44,26,80,73,22,0,6,MODELED
SEA_TE_06,SEA,51,42,83,50,23,0,11,MODELED
SEA_OT_01,SEA,100,84,55,72,79,0,12,MODELED
SEA_OT_02,SEA,70,85,64,68,77,0,31,MODELED
SEA_OT_03,SEA,51,49,29,54,39,0,1,MODELED
SEA_OT_04,SEA,65,62,55,76,70,0,16,MODELED
SEA_OT_05,SEA,51,48,82,63,59,0,22,MODELED
SEA_OT_06,SEA,51,75,64,51,27,0,9,MODELED
SEA_OG_01,SEA,73,100,79,67,43,0,15,MODELED
SEA_OG_02,SEA,73,100,68,74,57,0,23,MODELED
SEA_OG_03,SEA,64,59,45,48,49,0,0,MODELED
SEA_OG_04,SEA,58,80,59,62,33,0,6,MODELED
SEA_OG_05,SEA,67,66,57,52,31,0,0,MODELED
SEA_OG_06,SEA,48,57,47,69,45,0,11,MODELED
SEA_C_01,SEA,94,68,88,59,73,0,1,MODELED
SEA_C_02,SEA,67,70,52,54,53,0,3,MODELED
SEA_C_03,SEA,66,49,87,56,32,0,9,MODELED
SEA_EDGE_01,SEA,100,73,63,43,42,0,1,MODELED
SEA_EDGE_02,SEA,83,79,44,55,53,0,13,MODELED
SEA_EDGE_03,SEA,64,54,68,40,62,0,8,MODELED
SEA_EDGE_04,SEA,83,74,59,78,49,0,13,MODELED
SEA_EDGE_05,SEA,79,68,48,64,26,0,16,MODELED
SEA_EDGE_06,SEA,44,50,41,59,19,0,11,MODELED
SEA_EDGE_07,SEA,58,53,68,75,11,0,11,MODELED
SEA_EDGE_08,SEA,54,47,67,67,38,0,0,MODELED
SEA_EDGE_09,SEA,69,39,63,91,29,0,12,MODELED
SEA_DT_01,SEA,85,90,80,75,42,0,13,MODELED
SEA_DT_02,SEA,89,98,40,46,52,0,1,MODELED
SEA_DT_03,SEA,38,64,66,71,37,0,19,MODELED
SEA_DT_04,SEA,54,60,67,75,41,0,16,MODELED
SEA_DT_05,SEA,78,78,74,41,43,0,0,MODELED
SEA_DT_06,SEA,65,56,95,14,52,0,12,MODELED
SEA_DT_07,SEA,32,59,76,38,2,0,5,MODELED
SEA_DT_08,SEA,44,49,41,64,34,0,17,MODELED
SEA_LB_01,SEA,76,90,56,71,93,0,17,MODELED
SEA_LB_02,SEA,71,96,75,37,49,0,1,MODELED
SEA_LB_03,SEA,66,42,57,68,50,0,0,MODELED
SEA_LB_04,SEA,61,68,59,79,25,0,8,MODELED
SEA_LB_05,SEA,65,41,47,90,71,0,19,MODELED
SEA_LB_06,SEA,46,76,83,62,59,0,3,MODELED
SEA_LB_07,SEA,37,49,79,38,7,0,0,MODELED
SEA_LB_08,SEA,53,57,57,41,21,0,0,MODELED
SEA_CB_01,SEA,79,77,64,56,78,0,7,MODELED
SEA_CB_02,SEA,77,70,55,74,50,0,0,MODELED
SEA_CB_03,SEA,73,80,79,61,38,0,7,MODELED
SEA_CB_04,SEA,60,54,64,62,36,0,7,MODELED
SEA_CB_05,SEA,81,81,62,76,46,0,11,MODELED
SEA_CB_06,SEA,84,50,87,52,20,0,18,MODELED
SEA_CB_07,SEA,63,47,50,60,35,0,0,MODELED
SEA_CB_08,SEA,52,44,65,74,52,0,2,MODELED
SEA_CB_09,SEA,46,59,64,47,30,0,0,MODELED
SEA_CB_10,SEA,47,55,73,51,20,0,3,MODELED
SEA_CB_11,SEA,35,54,62,67,8,0,0,MODELED
SEA_S_01,SEA,82,85,48,65,49,0,0,MODELED
SEA_S_02,SEA,83,82,48,55,40,0,7,MODELED
SEA_S_03,SEA,37,59,97,74,47,0,2,MODELED
SEA_S_04,SEA,63,71,49,26,40,0,0,MODELED
SEA_S_05,SEA,49,38,60,53,42,0,0,MODELED
SEA_S_06,SEA,52,67,51,70,29,0,4,MODELED
SEA_S_07,SEA,48,54,70,52,9,0,11,MODELED
SEA_K_01,SEA,100,90,29,76,66,0,0,MODELED
SEA_K_02,SEA,44,64,53,97,47,0,8,MODELED
SEA_P_01,SEA,83,79,41,67,55,0,11,MODELED
SEA_P_02,SEA,64,42,57,78,48,0,18,MODELED
SEA_LS_01,SEA,92,85,88,64,45,0,7,MODELED
FA_EDGE_001,FA,59,,,,39,0,0,MODELED
FA_DT_002,FA,43,,,,55,0,0,MODELED
FA_LB_003,FA,33,,,,27,0,0,MODELED
FA_DT_004,FA,41,,,,45,0,0,MODELED
FA_WR_005,FA,33,,,,43,0,0,MODELED
FA_K_006,FA,60,,,,35,0,0,MODELED
FA_CB_007,FA,40,,,,15,0,0,MODELED
FA_CB_008,FA,44,,,,46,0,0,MODELED
FA_K_009,FA,59,,,,46,0,0,MODELED
FA_CB_010,FA,72,,,,59,0,0,MODELED
FA_S_011,FA,61,,,,48,0,0,MODELED
FA_OT_012,FA,36,,,,17,0,0,MODELED
FA_EDGE_013,FA,64,,,,29,0,0,MODELED
FA_QB_014,FA,55,,,,53,0,0,MODELED
FA_S_015,FA,48,,,,22,0,0,MODELED
FA_OG_016,FA,69,,,,26,0,0,MODELED
FA_CB_017,FA,39,,,,31,0,0,MODELED
FA_OG_018,FA,31,,,,25,0,0,MODELED
FA_WR_019,FA,66,,,,41,0,0,MODELED
FA_CB_020,FA,51,,,,58,0,0,MODELED
FA_RB_021,FA,50,,,,20,0,0,MODELED
FA_QB_022,FA,50,,,,24,0,0,MODELED
FA_EDGE_023,FA,33,,,,15,0,0,MODELED
FA_DT_024,FA,65,,,,22,0,0,MODELED
FA_WR_025,FA,35,,,,47,0,0,MODELED
FA_C_026,FA,41,,,,32,0,0,MODELED
FA_WR_027,FA,71,,,,28,0,0,MODELED
FA_OG_028,FA,56,,,,55,0,0,MODELED
FA_CB_029,FA,66,,,,18,0,0,MODELED
FA_OT_030,FA,71,,,,27,0,0,MODELED
FA_CB_031,FA,58,,,,21,0,0,MODELED
FA_S_032,FA,67,,,,27,0,0,MODELED
FA_TE_033,FA,43,,,,34,0,0,MODELED
FA_OT_034,FA,42,,,,34,0,0,MODELED
FA_FB_035,FA,74,,,,16,0,0,MODELED
FA_LS_036,FA,66,,,,42,0,0,MODELED
FA_K_037,FA,72,,,,50,0,0,MODELED
FA_S_038,FA,70,,,,24,0,0,MODELED
FA_WR_039,FA,30,,,,48,0,0,MODELED
FA_P_040,FA,58,,,,36,0,0,MODELED
FA_OG_041,FA,36,,,,46,0,0,MODELED
FA_LB_042,FA,60,,,,18,0,0,MODELED
FA_QB_043,FA,65,,,,28,0,0,MODELED
FA_S_044,FA,48,,,,56,0,0,MODELED
FA_WR_045,FA,73,,,,44,0,0,MODELED
FA_CB_046,FA,35,,,,20,0,0,MODELED
FA_WR_047,FA,70,,,,34,0,0,MODELED
FA_QB_048,FA,41,,,,45,0,0,MODELED
FA_WR_049,FA,58,,,,47,0,0,MODELED
FA_OG_050,FA,45,,,,26,0,0,MODELED
FA_OT_051,FA,49,,,,37,0,0,MODELED
FA_C_052,FA,35,,,,27,0,0,MODELED
FA_LB_053,FA,46,,,,29,0,0,MODELED
FA_LB_054,FA,36,,,,31,0,0,MODELED
FA_DT_055,FA,47,,,,48,0,0,MODELED
FA_EDGE_056,FA,46,,,,13,0,0,MODELED
FA_RB_057,FA,48,,,,19,0,0,MODELED
FA_LS_058,FA,58,,,,46,0,0,MODELED
FA_WR_059,FA,69,,,,45,0,0,MODELED
FA_CB_060,FA,33,,,,25,0,0,MODELED
FA_TE_061,FA,52,,,,49,0,0,MODELED
FA_TE_062,FA,43,,,,36,0,0,MODELED
FA_WR_063,FA,31,,,,21,0,0,MODELED
FA_OG_064,FA,71,,,,15,0,0,MODELED
FA_LB_065,FA,71,,,,52,0,0,MODELED
FA_DT_066,FA,52,,,,49,0,0,MODELED
FA_S_067,FA,49,,,,36,0,0,MODELED
FA_WR_068,FA,68,,,,13,0,0,MODELED
FA_WR_069,FA,50,,,,47,0,0,MODELED
FA_P_070,FA,67,,,,34,0,0,MODELED
FA_CB_071,FA,63,,,,37,0,0,MODELED
FA_EDGE_072,FA,40,,,,31,0,0,MODELED
FA_CB_073,FA,58,,,,14,0,0,MODELED
FA_CB_074,FA,30,,,,30,0,0,MODELED
FA_DT_075,FA,46,,,,37,0,0,MODELED
FA_EDGE_076,FA,40,,,,26,0,0,MODELED
FA_CB_077,FA,66,,,,19,0,0,MODELED
FA_CB_078,FA,59,,,,49,0,0,MODELED
FA_WR_079,FA,42,,,,56,0,0,MODELED
FA_OT_080,FA,50,,,,35,0,0,MODELED
FA_EDGE_081,FA,32,,,,26,0,0,MODELED
FA_TE_082,FA,55,,,,14,0,0,MODELED
FA_WR_083,FA,62,,,,31,0,0,MODELED
FA_WR_084,FA,45,,,,19,0,0,MODELED
FA_DT_085,FA,48,,,,39,0,0,MODELED
FA_DT_086,FA,40,,,,11,0,0,MODELED
FA_QB_087,FA,37,,,,39,0,0,MODELED
FA_CB_088,FA,44,,,,13,0,0,MODELED
FA_QB_089,FA,43,,,,52,0,0,MODELED
FA_S_090,FA,69,,,,18,0,0,MODELED
FA_OG_091,FA,63,,,,38,0,0,MODELED
FA_WR_092,FA,47,,,,17,0,0,MODELED
FA_WR_093,FA,67,,,,57,0,0,MODELED
FA_OG_094,FA,60,,,,43,0,0,MODELED
FA_EDGE_095,FA,71,,,,47,0,0,MODELED
FA_QB_096,FA,64,,,,24,0,0,MODELED
FA_DT_097,FA,73,,,,29,0,0,MODELED
FA_TE_098,FA,73,,,,16,0,0,MODELED
FA_WR_099,FA,50,,,,52,0,0,MODELED
FA_OG_100,FA,50,,,,58,0,0,MODELED
FA_P_101,FA,73,,,,54,0,0,MODELED
FA_LB_102,FA,43,,,,25,0,0,MODELED
FA_DT_103,FA,33,,,,23,0,0,MODELED
FA_CB_104,FA,67,,,,29,0,0,MODELED
FA_DT_105,FA,70,,,,32,0,0,MODELED
FA_EDGE_106,FA,50,,,,22,0,0,MODELED
FA_RB_107,FA,53,,,,39,0,0,MODELED
FA_C_108,FA,36,,,,47,0,0,MODELED
FA_C_109,FA,69,,,,58,0,0,MODELED
FA_S_110,FA,51,,,,14,0,0,MODELED
FA_CB_111,FA,39,,,,26,0,0,MODELED
FA_WR_112,FA,58,,,,58,0,0,MODELED
FA_S_113,FA,70,,,,50,0,0,MODELED
FA_RB_114,FA,55,,,,46,0,0,MODELED
FA_EDGE_115,FA,30,,,,11,0,0,MODELED
FA_C_116,FA,40,,,,37,0,0,MODELED
FA_TE_117,FA,48,,,,19,0,0,MODELED
FA_LB_118,FA,37,,,,51,0,0,MODELED
FA_EDGE_119,FA,74,,,,51,0,0,MODELED
FA_WR_120,FA,70,,,,17,0,0,MODELED
FA_LS_121,FA,31,,,,28,0,0,MODELED
FA_P_122,FA,54,,,,21,0,0,MODELED
FA_TE_123,FA,49,,,,13,0,0,MODELED
FA_LB_124,FA,42,,,,35,0,0,MODELED
FA_EDGE_125,FA,73,,,,41,0,0,MODELED
FA_CB_126,FA,33,,,,53,0,0,MODELED
FA_WR_127,FA,48,,,,13,0,0,MODELED
FA_LB_128,FA,40,,,,16,0,0,MODELED
FA_DT_129,FA,47,,,,38,0,0,MODELED
FA_S_130,FA,74,,,,38,0,0,MODELED
FA_DT_131,FA,38,,,,50,0,0,MODELED
FA_WR_132,FA,52,,,,22,0,0,MODELED
FA_LB_133,FA,41,,,,50,0,0,MODELED
FA_OG_134,FA,62,,,,41,0,0,MODELED
FA_QB_135,FA,42,,,,19,0,0,MODELED
FA_EDGE_136,FA,35,,,,18,0,0,MODELED
FA_DT_137,FA,62,,,,45,0,0,MODELED
FA_OG_138,FA,35,,,,47,0,0,MODELED
FA_RB_139,FA,45,,,,47,0,0,MODELED
FA_RB_140,FA,59,,,,42,0,0,MODELED
FA_DT_141,FA,51,,,,48,0,0,MODELED
FA_OT_142,FA,44,,,,12,0,0,MODELED
FA_LB_143,FA,68,,,,42,0,0,MODELED
FA_TE_144,FA,46,,,,28,0,0,MODELED
FA_WR_145,FA,56,,,,47,0,0,MODELED
FA_CB_146,FA,49,,,,17,0,0,MODELED
FA_RB_147,FA,30,,,,11,0,0,MODELED
FA_EDGE_148,FA,44,,,,18,0,0,MODELED
FA_QB_149,FA,73,,,,14,0,0,MODELED
FA_EDGE_150,FA,51,,,,19,0,0,MODELED
FA_CB_151,FA,40,,,,51,0,0,MODELED
FA_S_152,FA,72,,,,34,0,0,MODELED
FA_DT_153,FA,62,,,,28,0,0,MODELED
FA_FB_154,FA,33,,,,18,0,0,MODELED
FA_WR_155,FA,65,,,,53,0,0,MODELED
FA_EDGE_156,FA,59,,,,51,0,0,MODELED
FA_TE_157,FA,68,,,,33,0,0,MODELED
FA_CB_158,FA,70,,,,47,0,0,MODELED
FA_LB_159,FA,39,,,,43,0,0,MODELED
FA_TE_160,FA,38,,,,46,0,0,MODELED
FA_WR_161,FA,58,,,,27,0,0,MODELED
FA_CB_162,FA,73,,,,24,0,0,MODELED
FA_OG_163,FA,67,,,,59,0,0,MODELED
FA_EDGE_164,FA,55,,,,47,0,0,MODELED
FA_DT_165,FA,45,,,,33,0,0,MODELED
FA_OG_166,FA,62,,,,46,0,0,MODELED
FA_CB_167,FA,55,,,,36,0,0,MODELED
FA_RB_168,FA,58,,,,13,0,0,MODELED
FA_DT_169,FA,42,,,,18,0,0,MODELED
FA_DT_170,FA,71,,,,16,0,0,MODELED
FA_WR_171,FA,70,,,,48,0,0,MODELED
FA_WR_172,FA,46,,,,59,0,0,MODELED
FA_OG_173,FA,43,,,,57,0,0,MODELED
FA_OG_174,FA,43,,,,45,0,0,MODELED
FA_TE_175,FA,36,,,,19,0,0,MODELED
FA_OG_176,FA,46,,,,42,0,0,MODELED
FA_WR_177,FA,49,,,,37,0,0,MODELED
FA_C_178,FA,61,,,,57,0,0,MODELED
FA_OT_179,FA,71,,,,44,0,0,MODELED
FA_RB_180,FA,47,,,,58,0,0,MODELED
FA_S_181,FA,54,,,,27,0,0,MODELED
FA_EDGE_182,FA,63,,,,48,0,0,MODELED
FA_OG_183,FA,47,,,,41,0,0,MODELED
FA_DT_184,FA,42,,,,59,0,0,MODELED
FA_TE_185,FA,48,,,,59,0,0,MODELED
FA_RB_186,FA,61,,,,26,0,0,MODELED
