assists,batted_passes,big_time_throws,blitz_snaps,broken_tackles,clean_att,competition_type,completions,contested_catches,contested_targets,coverage_snaps,deep_att,deep_comp,deep_targets,drops,drops_by_receivers,explosive_runs,fg_att,fg_att_30_39,fg_att_40_49,fg_att_50p,fg_att_u30,fg_made,fg_made_30_39,fg_made_40_49,fg_made_50p,fg_made_u30,first_downs,forced_fumbles,forced_incompletions,fumbles,fumbles_lost,games,gross_yards,gw_att,hits_allowed,hurries,hurries_allowed,inside_10,inside_20,int,kickoffs,longest,longest_fg,missed_tackles,missed_tackles_forced,net_yards,pass_att,pass_block_efficiency,pass_block_snaps,pass_breakups,pass_rush_snaps,pass_rush_win_rate,pass_td,pass_yd,passer_rating_allowed,penalties,play_action_att,player_id,position,pressure_att,pressure_comp,pressure_yd,pressures,pressures_allowed,punts,qb_hits,rec,rec_allowed,rec_td,rec_yd,return_yards_allowed,routes,run_block_losses,run_block_snaps,run_block_wins,run_stops,rush_att,rush_td,rush_yd,sack_yards,sacks,sacks_allowed,sacks_taken,scrambles,season,snaps,solo,starts,tackles,targets,td_allowed,team_id,tfl,throwaways,touchbacks,turnover_worthy_plays,week,xp_att,xp_made,yac,yards_after_contact,yards_allowed,yards_before_contact,yards_per_cov_snap
,,,,,,REGULAR_SEASON,,18.0,37.0,,,,28.0,5.0,,,,,,,,,,,,,49.0,,,,,17.0,,,,,,,,,,,,,17.0,,,,,,,,,,,,,PIT_WR_02,WR,,,,,,,,107.0,,8.0,1291.0,,648.0,,222.0,,,,,,,,,,,2029,764.0,,,,184.0,,PHI,,,,,,,,538.0,,,,
,,,,,,REGULAR_SEASON,,8.0,16.0,,,,15.0,2.0,,,,,,,,,,,,,26.0,,,,,13.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,DET_WR_02,WR,,,,,,,,65.0,,4.0,776.0,,497.0,,170.0,,,,,,,,,,,2029,585.0,,,,112.0,,PHI,,,,,,,,337.0,,,,
,,,,,,REGULAR_SEASON,,10.0,22.0,,,,9.0,4.0,,,,,,,,,,,,,22.0,,,,,17.0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,P100615_WR,WR,,,,,,,,60.0,,5.0,759.0,,611.0,,208.0,,,,,,,,,,,2029,722.0,,,,106.0,,PHI,,,,,,,,343.0,,,,
,,,,,,REGULAR_SEASON,,3.0,5.0,,,,7.0,1.0,,,,,,,,,,,,,4.0,,,,,15.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,BAL_WR_03,WR,,,,,,,,22.0,,,354.0,,538.0,,182.0,,,,,,,,,,,2029,636.0,,,,43.0,,PHI,,,,,,,,152.0,,,,
,,,,,,REGULAR_SEASON,,5.0,15.0,,,,12.0,5.0,,,,,,,,,,,,,16.0,,,,,11.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,SEA_TE_01,TE,,,,,,,,40.0,,,492.0,,368.0,,125.0,,,,,,,,,,,2029,436.0,,,,67.0,,PHI,,,,,,,,217.0,,,,
,,,,,,REGULAR_SEASON,,1.0,4.0,,,,8.0,1.0,,,,,,,,,,,,,8.0,,,,,12.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,PIT_TE_02,TE,,,,,,,,28.0,,,382.0,,394.0,,134.0,,,,,,,,,,,2029,466.0,,,,52.0,,PHI,,,,,,,,154.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,,,,,,,,,,,100.0,34.0,,,,,,,0.0,,ATL_OT_01,OT,,,,,0.0,,,,,,,,,0.0,27.0,12.0,,,,,,,0.0,,,2029,61.0,,1.0,,,,PHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,,10.0,,,,,,,,,,,638.9,257.0,,,,,,,7.0,,P100587_OT,OT,,,,,15.0,,,,,,,,,17.0,207.0,93.0,,,,,,,3.0,,,2029,464.0,,7.0,,,,PHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,2.0,,17.0,,,,,,,,,,,1362.8,545.0,,,,,,,13.0,,SEA_OG_01,OG,,,,,28.0,,,,,,,,,31.0,446.0,190.0,,,,,,,9.0,,,2029,991.0,,15.0,,,,PHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,4.0,,17.0,,,,,,,,,,,1585.6,610.0,,,,,,,6.0,,LV_OG_03,OG,,,,,26.0,,,,,,,,,38.0,496.0,237.0,,,,,,,6.0,,,2029,1106.0,,17.0,,,,PHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,4.0,,14.0,,,,,,,,,,,1607.8,617.0,,,,,,,13.0,,CAR_C_01,C,,,,,22.0,,,,,,,,,33.0,499.0,223.0,,,,,,,5.0,,,2029,1116.0,,17.0,,,,PHI,,,,,,,,,,,,
28.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,25.0,,,,,,,,6.0,,,,,,,425.0,2.15,,,,6.0,,BUF_EDGE_01,EDGE,,,,40.0,,,11.0,,,,,,,,,,29.0,,,,,4.0,,,,2029,744.0,22.0,,50.0,,,PHI,8.0,,,,,,,,,,,
28.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,22.0,,,,,,,,8.0,,,,,,,414.0,2.44,,,,5.0,,PHI_EDGE_01,EDGE,,,,41.0,,,12.0,,,,,,,,,,32.0,,,,,8.0,,,,2029,728.0,20.0,,48.0,,,PHI,11.0,,,,,,,,,,,
23.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,17.0,,,,,,,,3.0,,,,,,,422.0,2.06,,,,1.0,,GB_EDGE_04,EDGE,,,,26.0,,,6.0,,,,,,,,,,18.0,,,,,5.0,,,,2029,742.0,17.0,,40.0,,,PHI,5.0,,,,,,,,,,,
21.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,28.0,,,,,,,,2.0,,,,,,,427.0,2.18,,,,4.0,,P100214_EDGE,EDGE,,,,43.0,,,15.0,,,,,,,,,,27.0,,,,,1.0,,,,2029,752.0,18.0,,39.0,,,PHI,7.0,,,,,,,,,,,
21.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,15.0,,,,16.0,,,,,,,,4.0,,,,,,,319.0,2.13,,,,5.0,,DET_DT_01,DT,,,,26.0,,,6.0,,,,,,,,,,23.0,,,,,6.0,,,,2029,563.0,18.0,,39.0,,,PHI,8.0,,,,,,,,,,,
26.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,17.0,,,,22.0,,,,,,,,7.0,,,,,,,354.0,2.5,,,,7.0,,CHI_DT_01,DT,,,,38.0,,,13.0,,,,,,,,,,30.0,,,,,4.0,,,,2029,626.0,21.0,,47.0,,,PHI,10.0,,,,,,,,,,,
19.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,12.0,,,,23.0,,,,,,,,2.0,,,,,,,260.0,1.78,,,,1.0,,NYJ_DT_05,DT,,,,29.0,,,4.0,,,,,,,,,,24.0,,,,,2.0,,,,2029,457.0,15.0,,34.0,,,PHI,4.0,,,,,,,,,,,
,,,110.0,,,REGULAR_SEASON,,,,623.0,,,,,,,,,,,,,,,,,,,19.0,,,17.0,,,,,,,,1.0,,,,11.0,,,,,,14.0,,,,,1290.5,3.0,,JAX_LB_01,LB,,,,15.0,,,,,24.0,,,,,,,,13.0,,,,,2.0,,,,2029,809.0,60.0,,96.0,55.0,1.0,PHI,13.0,,,,,,,,,461.0,,12.95
,,,97.0,,,REGULAR_SEASON,,,,584.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,0.0,,,,13.0,,,,,,5.0,,,,,1575.3,3.0,,PHI_LB_03,LB,,,,15.0,,,,,56.0,,,,,,,,13.0,,,,,2.0,,,,2029,758.0,58.0,,89.0,85.0,3.0,PHI,13.0,,,,,,,,,676.0,,19.91
,,,,,,REGULAR_SEASON,,,,389.0,,,,,,,,,,,,,,,,,,,7.0,,,10.0,,,,,,,,2.0,,,,3.0,,,,,,6.0,,,,,654.7,4.0,,HOU_CB_03,CB,,,,,,,,,9.0,,,,,,,,11.0,,,,,,,,,2029,505.0,24.0,,41.0,21.0,0.0,PHI,,,,,,,,,,126.0,,3.26
,,,,,,REGULAR_SEASON,,,,544.0,,,,,,,,,,,,,,,,,,,7.0,,,14.0,,,,,,,,2.0,,,,5.0,,,,,,4.0,,,,,1109.9,3.0,,WAS_CB_08,CB,,,,,,,,,39.0,,,,,,,,10.0,,,,,,,,,2029,706.0,27.0,,47.0,60.0,2.0,PHI,,,,,,,,,,456.0,,11.88
,,,,,,REGULAR_SEASON,,,,624.0,,,,,,,,,,,,,,,,,,,11.0,,,17.0,,,,,,,,4.0,,,,11.0,,,,,,5.0,,,,,1391.6,9.0,,NO_CB_04,CB,,,,,,,,,52.0,,,,,,,,7.0,,,,,,,,,2029,812.0,39.0,,66.0,74.0,2.0,PHI,,,,,,,,,,550.0,,15.01
,,,,,,REGULAR_SEASON,,,,661.0,,,,,,,,,,,,,,,,,,,4.0,,,17.0,,,,,,,,1.0,,,,7.0,,,,,,1.0,,,,,1546.9,5.0,,P100249_CB,CB,,,,,,,,,44.0,,,,,,,,12.0,,,,,,,,,2029,856.0,44.0,,74.0,60.0,2.0,PHI,,,,,,,,,,453.0,,11.47
,,,,,,REGULAR_SEASON,,,,687.0,,,,,,,,,,,,,,,,,,,14.0,,,17.0,,,,,,,,1.0,,,,6.0,,,,,,8.0,,,,,1530.5,5.0,,CAR_S_01,S,,,,,,,,,43.0,,,,,,,,16.0,,,,,,,,,2029,893.0,50.0,,81.0,74.0,5.0,PHI,,,,,,,,,,485.0,,12.54
,,,,,,REGULAR_SEASON,,,,700.0,,,,,,,,,,,,,,,,,,,11.0,,,17.0,,,,,,,,0.0,,,,10.0,,,,,,7.0,,,,,1477.0,5.0,,NYJ_S_04,S,,,,,,,,,45.0,,,,,,,,16.0,,,,,,,,,2029,907.0,39.0,,65.0,71.0,6.0,PHI,,,,,,,,,,421.0,,10.33
,,,,,,REGULAR_SEASON,,,,659.0,,,,,,,,,,,,,,,,,,,9.0,,,17.0,,,,,,,,0.0,,,,9.0,,,,,,8.0,,,,,1652.8,2.0,,P100342_S,S,,,,,,,,,43.0,,,,,,,,14.0,,,,,,,,,2029,853.0,38.0,,67.0,63.0,6.0,PHI,,,,,,,,,,476.0,,12.32
,,,,,,REGULAR_SEASON,,,,,,,,,,,31.0,12.0,9.0,7.0,10.0,25.0,10.0,8.0,6.0,9.0,,,,,,17.0,,4.0,,,,,,,62.0,,657.0,,,,,,,,,,,,,,,P100078_K,K,,,,,,,,,,,,,,,,,,,,,,,,,,2029,102.0,,,,,,PHI,,,31.0,,,42.0,41.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,2544.0,,,,,5.0,26.0,,,738.0,,,,2280.0,,,,,,,,,,,,DEN_P_01,P,,,,,,54.0,,,,,,264.0,,,,,,,,,,,,,,2029,75.0,,,,,,PHI,,,4.0,,,,,,,,,
,,42.0,,,382.0,REGULAR_SEASON,353.0,,,,62.0,26.0,,,21.0,,,,,,,,,,,,169.0,,,1.0,0.0,17.0,,,,,,,,22.0,,,,,,,553.0,,,,,,19.0,3527.0,,,147.0,P100863_QB,QB,171.0,67.0,613.0,,,,,,,,,,,,,,,61.0,,229.0,293.0,,,49.0,34.0,2029,1064.0,,17.0,,,,WAS,,23.0,,23.0,,,,,,,,
,,,,23.0,,REGULAR_SEASON,,28.0,63.0,,,,48.0,22.0,,18.0,,,,,,,,,,,107.0,,,1.0,,17.0,,,,,,,,,,,,,15.0,,,,92.0,,,,,,,,,WAS_RB_02,RB,,,,,12.0,,,229.0,,,2347.0,,182.0,,48.0,,,303.0,8.0,1179.0,,,,,,2029,546.0,,,,363.0,,WAS,,,,,,,,1019.0,482.0,,712.0,
,,,,11.0,,REGULAR_SEASON,,12.0,31.0,,,,28.0,13.0,,9.0,,,,,,,,,,,51.0,,,2.0,,17.0,,,,,,,,,,,,,8.0,,,,103.0,,,,,,,,,P100168_RB,RB,,,,,14.0,,,110.0,,,1170.0,,131.0,,33.0,,,149.0,,588.0,,,,,,2029,389.0,,,,180.0,,WAS,,,,,,,,499.0,202.0,,398.0,
,,,,,,REGULAR_SEASON,,10.0,31.0,,,,30.0,7.0,,,,,,,,,,,,,41.0,,,,,17.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,WAS_WR_02,WR,,,,,,,,95.0,,4.0,1041.0,,600.0,,206.0,,,,,,,,,,,2029,706.0,,,,180.0,,WAS,,,,,,,,469.0,,,,
,,,,,,REGULAR_SEASON,,9.0,16.0,,,,13.0,9.0,,,,,,,,,,,,,27.0,,,,,14.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,DAL_WR_01,WR,,,,,,,,61.0,,6.0,678.0,,509.0,,174.0,,,,,,,,,,,2029,601.0,,,,116.0,,WAS,,,,,,,,278.0,,,,
,,,,,,REGULAR_SEASON,,9.0,22.0,,,,15.0,3.0,,,,,,,,,,,,,18.0,,,,,17.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,PIT_WR_06,WR,,,,,,,,54.0,,1.0,595.0,,616.0,,212.0,,,,,,,,,,,2029,727.0,,,,102.0,,WAS,,,,,,,,226.0,,,,
,,,,,,REGULAR_SEASON,,1.0,3.0,,,,3.0,1.0,,,,,,,,,,,,,2.0,,,,,17.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,CHI_WR_07,WR,,,,,,,,21.0,,1.0,289.0,,618.0,,210.0,,,,,,,,,,,2029,732.0,,,,44.0,,WAS,,,,,,,,97.0,,,,
,,,,,,REGULAR_SEASON,,7.0,18.0,,,,11.0,6.0,,,,,,,,,,,,,21.0,,,,,17.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,P100349_TE,TE,,,,,,,,57.0,,,638.0,,546.0,,186.0,,,,,,,,,,,2029,645.0,,,,107.0,,WAS,,,,,,,,263.0,,,,
,,,,,,REGULAR_SEASON,,2.0,4.0,,,,4.0,2.0,,,,,,,,,,,,,0.0,,,,,17.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,CIN_TE_03,TE,,,,,,,,15.0,,,193.0,,576.0,,197.0,,,,,,,,,,,2029,680.0,,,,31.0,,WAS,,,,,,,,68.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,10.0,,26.0,,,,,,,,,,,1416.8,583.0,,,,,,,10.0,,WAS_OT_02,OT,,,,,44.0,,,,,,,,,58.0,473.0,189.0,,,,,,,9.0,,,2029,1056.0,,16.0,,,,WAS,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,10.0,,14.0,,,,,,,,,,,1545.3,614.0,,,,,,,16.0,,ATL_OT_05,OT,,,,,33.0,,,,,,,,,56.0,500.0,206.0,,,,,,,9.0,,,2029,1114.0,,17.0,,,,WAS,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,4.0,,24.0,,,,,,,,,,,1556.2,606.0,,,,,,,9.0,,P100503_OG,OG,,,,,35.0,,,,,,,,,51.0,491.0,197.0,,,,,,,7.0,,,2029,1097.0,,17.0,,,,WAS,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,5.0,,14.0,,,,,,,,,,,1492.1,580.0,,,,,,,13.0,,P100381_OG,OG,,,,,24.0,,,,,,,,,56.0,474.0,180.0,,,,,,,6.0,,,2029,1054.0,,16.0,,,,WAS,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,2.0,,12.0,,,,,,,,,,,1633.3,620.0,,,,,,,8.0,,NO_C_01,C,,,,,17.0,,,,,,,,,28.0,499.0,241.0,,,,,,,3.0,,,2029,1119.0,,17.0,,,,WAS,,,,,,,,,,,,
23.0,1.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,17.0,,,,16.0,,,,,,,,6.0,,,,,,,427.0,2.25,,,,2.0,,P100021_EDGE,EDGE,,,,36.0,,,11.0,,,,,,,,,,21.0,,,,,13.0,,,,2029,751.0,14.0,,37.0,,,WAS,8.0,,,,,,,,,,,
25.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,26.0,,,,,,,,5.0,,,,,,,411.0,2.89,,,,0.0,,P100191_EDGE,EDGE,,,,51.0,,,13.0,,,,,,,,,,44.0,,,,,15.0,,,,2029,724.0,19.0,,44.0,,,WAS,7.0,,,,,,,,,,,
22.0,1.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,33.0,,,,,,,,4.0,,,,,,,425.0,2.49,,,,6.0,,WAS_EDGE_03,EDGE,,,,50.0,,,14.0,,,,,,,,,,30.0,,,,,3.0,,,,2029,750.0,22.0,,44.0,,,WAS,8.0,,,,,,,,,,,
25.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,21.0,,,,,,,,10.0,,,,,,,411.0,1.92,,,,0.0,,DEN_EDGE_04,EDGE,,,,34.0,,,11.0,,,,,,,,,,18.0,,,,,2.0,,,,2029,726.0,23.0,,48.0,,,WAS,5.0,,,,,,,,,,,
23.0,1.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,15.0,,,,16.0,,,,,,,,2.0,,,,,,,312.0,2.62,,,,1.0,,WAS_DT_02,DT,,,,33.0,,,12.0,,,,,,,,,,22.0,,,,,5.0,,,,2029,549.0,18.0,,41.0,,,WAS,6.0,,,,,,,,,,,
22.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,12.0,,,,10.0,,,,,,,,2.0,,,,,,,259.0,1.24,,,,1.0,,P100816_DT,DT,,,,21.0,,,11.0,,,,,,,,,,13.0,,,,,1.0,,,,2029,456.0,19.0,,41.0,,,WAS,9.0,,,,,,,,,,,
13.0,0.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,8.0,,,,9.0,,,,,,,,0.0,,,,,,,158.0,0.91,,,,3.0,,P100228_DT,DT,,,,10.0,,,1.0,,,,,,,,,,11.0,,,,,0.0,,,,2029,280.0,11.0,,24.0,,,WAS,3.0,,,,,,,,,,,
,,,104.0,,,REGULAR_SEASON,,,,606.0,,,,,,,,,,,,,,,,,,,6.0,,,17.0,,,,,,,,1.0,,,,11.0,,,,,,3.0,,,,,1528.9,4.0,,P100867_LB,LB,,,,18.0,,,,,45.0,,,,,,,,9.0,,,,,1.0,,,,2029,790.0,58.0,,90.0,66.0,5.0,WAS,8.0,,,,,,,,,450.0,,12.55
,,,56.0,,,REGULAR_SEASON,,,,311.0,,,,,,,,,,,,,,,,,,,5.0,,,9.0,,,,,,,,0.0,,,,8.0,,,,,,4.0,,,,,756.4,4.0,,P100768_LB,LB,,,,8.0,,,,,19.0,,,,,,,,7.0,,,,,1.0,,,,2029,405.0,36.0,,55.0,32.0,1.0,WAS,8.0,,,,,,,,,221.0,,6.21
,,,,,,REGULAR_SEASON,,,,647.0,,,,,,,,,,,,,,,,,,,11.0,,,17.0,,,,,,,,2.0,,,,4.0,,,,,,8.0,,,,,1382.3,4.0,,P100426_CB,CB,,,,,,,,,27.0,,,,,,,,14.0,,,,,,,,,2029,838.0,34.0,,58.0,50.0,3.0,WAS,,,,,,,,,,342.0,,9.24
,,,,,,REGULAR_SEASON,,,,449.0,,,,,,,,,,,,,,,,,,,4.0,,,12.0,,,,,,,,1.0,,,,5.0,,,,,,3.0,,,,,1032.5,0.0,,WAS_CB_01,CB,,,,,,,,,28.0,,,,,,,,5.0,,,,,,,,,2029,584.0,32.0,,50.0,44.0,1.0,WAS,,,,,,,,,,348.0,,9.11
,,,,,,REGULAR_SEASON,,,,647.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,0.0,,,,6.0,,,,,,5.0,,,,,1671.1,5.0,,ARI_CB_03,CB,,,,,,,,,41.0,,,,,,,,18.0,,,,,,,,,2029,841.0,34.0,,61.0,70.0,5.0,WAS,,,,,,,,,,542.0,,14.34
,,,,,,REGULAR_SEASON,,,,668.0,,,,,,,,,,,,,,,,,,,12.0,,,17.0,,,,,,,,2.0,,,,10.0,,,,,,5.0,,,,,1522.9,6.0,,FA_CB_029,CB,,,,,,,,,49.0,,,,,,,,9.0,,,,,,,,,2029,866.0,40.0,,65.0,66.0,1.0,WAS,,,,,,,,,,562.0,,14.62
,,,,,,REGULAR_SEASON,,,,684.0,,,,,,,,,,,,,,,,,,,16.0,,,17.0,,,,,,,,0.0,,,,5.0,,,,,,10.0,,,,,1472.0,9.0,,LAR_S_02,S,,,,,,,,,37.0,,,,,,,,10.0,,,,,,,,,2029,888.0,38.0,,65.0,68.0,4.0,WAS,,,,,,,,,,458.0,,11.6
,,,,,,REGULAR_SEASON,,,,703.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,0.0,,,,6.0,,,,,,6.0,,,,,1687.4,4.0,,P100109_S,S,,,,,,,,,55.0,,,,,,,,11.0,,,,,,,,,2029,910.0,33.0,,59.0,74.0,2.0,WAS,,,,,,,,,,678.0,,16.24
,,,,,,REGULAR_SEASON,,,,664.0,,,,,,,,,,,,,,,,,,,11.0,,,17.0,,,,,,,,0.0,,,,4.0,,,,,,3.0,,,,,1548.1,4.0,,P100352_S,S,,,,,,,,,47.0,,,,,,,,12.0,,,,,,,,,2029,863.0,38.0,,64.0,75.0,3.0,WAS,,,,,,,,,,610.0,,15.73
,,,,,,REGULAR_SEASON,,,,,,,,,,,30.0,6.0,6.0,6.0,8.0,23.0,5.0,5.0,5.0,8.0,,,,,,17.0,,0.0,,,,,,,55.0,,702.0,,,,,,,,,,,,,,,PIT_K_02,K,,,,,,,,,,,,,,,,,,,,,,,,,,2029,102.0,,,,,,WAS,,,30.0,,,32.0,30.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2650.0,,,,,8.0,18.0,,,961.0,,,,2370.0,,,,,,,,,,,,LAR_P_01,P,,,,,,57.0,,,,,,280.0,,,,,,,,,,,,,,2029,85.0,,,,,,WAS,,,6.0,,,,,,,,,
,,,,,,REGULAR_SEASON,,5.0,11.0,,,,6.0,2.0,,,,,,,,,,,,,7.0,,,,,13.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,P100653_WR,WR,,,,,,,,24.0,,,294.0,,484.0,,166.0,,,,,,,,,,,2029,571.0,,,,44.0,,CHI,,,,,,,,106.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,7.0,,14.0,,,,,,,,,,,1398.6,536.0,,,,,,,13.0,,CAR_OT_05,OT,,,,,24.0,,,,,,,,,45.0,438.0,162.0,,,,,,,5.0,,,2029,974.0,,15.0,,,,CHI,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,5.0,,12.0,,,,,,,,,,,838.8,332.0,,,,,,,10.0,,DET_OT_01,OT,,,,,18.0,,,,,,,,,20.0,269.0,105.0,,,,,,,2.0,,,2029,601.0,,9.0,,,,CAR,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,338.0,,,,,,,,,,,,,,,,,,,5.0,,,9.0,,,,,,,,1.0,,,,5.0,,,,,,1.0,,,,,663.3,1.0,,P100723_CB,CB,,,,,,,,,21.0,,,,,,,,13.0,,,,,,,,,2029,440.0,23.0,,37.0,43.0,3.0,CAR,,,,,,,,,,177.0,,4.7
,,,,,,REGULAR_SEASON,,,,152.0,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,0.0,,,,2.0,,,,,,1.0,,,,,326.4,2.0,,P100648_CB,CB,,,,,,,,,5.0,,,,,,,,2.0,,,,,,,,,2029,198.0,11.0,,18.0,11.0,0.0,CAR,,,,,,,,,,103.0,,2.78
,,,,,,REGULAR_SEASON,,,,442.0,,,,,,,,,,,,,,,,,,,5.0,,,11.0,,,,,,,,0.0,,,,8.0,,,,,,4.0,,,,,1077.2,4.0,,KC_S_04,S,,,,,,,,,33.0,,,,,,,,8.0,,,,,,,,,2029,571.0,25.0,,42.0,45.0,2.0,CAR,,,,,,,,,,422.0,,10.39
,,46.0,,,333.0,REGULAR_SEASON,317.0,,,,53.0,23.0,,,28.0,,,,,,,,,,,,152.0,,,2.0,1.0,15.0,,,,,,,,13.0,,,,,,,488.0,,,,,,23.0,3748.0,,,113.0,WAS_QB_01,QB,155.0,67.0,687.0,,,,,,,,,,,,,,,47.0,,173.0,191.0,,,32.0,23.0,2029,967.0,,15.0,,,,MIN,,17.0,,23.0,,,,,,,,
,,,,20.0,,REGULAR_SEASON,,44.0,92.0,,,,82.0,26.0,,31.0,,,,,,,,,,,170.0,,,2.0,,17.0,,,,,,,,,,,,,11.0,,,,84.0,,,,,,,,,P100007_RB,RB,,,,,9.0,,,351.0,,,4093.0,,241.0,,62.0,,,453.0,9.0,1889.0,,,,,,2029,708.0,,,,551.0,,MIN,,,,,,,,1840.0,738.0,,1161.0,
,,,,,,REGULAR_SEASON,,16.0,31.0,,,,34.0,5.0,,,,,,,,,,,,,55.0,,,,,17.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,MIN_WR_02,WR,,,,,,,,108.0,,4.0,1344.0,,617.0,,210.0,,,,,,,,,,,2029,729.0,,,,198.0,,MIN,,,,,,,,567.0,,,,
,,,,,,REGULAR_SEASON,,12.0,29.0,,,,26.0,8.0,,,,,,,,,,,,,29.0,,,,,16.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,P100722_WR,WR,,,,,,,,77.0,,5.0,993.0,,595.0,,204.0,,,,,,,,,,,2029,701.0,,,,145.0,,MIN,,,,,,,,395.0,,,,
,,,,,,REGULAR_SEASON,,4.0,11.0,,,,5.0,4.0,,,,,,,,,,,,,12.0,,,,,9.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,MIN_WR_05,WR,,,,,,,,30.0,,3.0,366.0,,321.0,,110.0,,,,,,,,,,,2029,378.0,,,,52.0,,MIN,,,,,,,,137.0,,,,
,,,,,,REGULAR_SEASON,,4.0,7.0,,,,5.0,1.0,,,,,,,,,,,,,3.0,,,,,11.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,LV_WR_07,WR,,,,,,,,18.0,,2.0,273.0,,420.0,,143.0,,,,,,,,,,,2029,495.0,,,,35.0,,MIN,,,,,,,,108.0,,,,
,,,,,,REGULAR_SEASON,,5.0,9.0,,,,9.0,3.0,,,,,,,,,,,,,12.0,,,,,13.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,NO_TE_03,TE,,,,,,,,36.0,,,475.0,,457.0,,157.0,,,,,,,,,,,2029,538.0,,,,69.0,,MIN,,,,,,,,155.0,,,,
